Unnamed: 0,T2M,ALLSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,SZA,real_index
2022-01-18 14:00:00+08:00,-1.24,304.72,0.23,68.18,63
2022-01-18 15:00:00+08:00,-1.96,184.02,0.1,75.35,63
2022-01-18 16:00:00+08:00,-4.97,48.99,0.1,84.13,63
2022-01-18 17:00:00+08:00,-7.27,0,-999,-999,63
2022-01-18 18:00:00+08:00,-8.01,0,-999,-999,63
2022-01-18 19:00:00+08:00,-9.13,0,-999,-999,63
2022-01-18 20:00:00+08:00,-10.44,0,-999,-999,63
2022-01-18 21:00:00+08:00,-11.38,0,-999,-999,63
2022-01-18 22:00:00+08:00,-12.24,0,-999,-999,63
2022-01-18 23:00:00+08:00,-13.22,0,-999,-999,63
2022-01-19 00:00:00+08:00,-14,0,-999,-999,63
2022-01-19 01:00:00+08:00,-14.53,0,-999,-999,63
2022-01-19 02:00:00+08:00,-14.97,0,-999,-999,63
2022-01-19 03:00:00+08:00,-15.34,0,-999,-999,63
2022-01-19 04:00:00+08:00,-15.69,0,-999,-999,63
2022-01-19 05:00:00+08:00,-16.06,0,-999,-999,63
2022-01-19 06:00:00+08:00,-16.35,0,-999,-999,63
2022-01-19 07:00:00+08:00,-16.34,9.52,0.09,89.1,63
2022-01-19 08:00:00+08:00,-13.26,113.95,0.11,81.12,63
2022-01-19 09:00:00+08:00,-10.38,278.15,0.1,72.73,63
2022-01-19 10:00:00+08:00,-7.89,397.2,0.09,66.19,63
2022-01-19 11:00:00+08:00,-5.91,470.23,0.09,62.11,63
2022-01-19 12:00:00+08:00,-4.53,505.57,0.09,61.02,63
2022-01-19 13:00:00+08:00,-3.68,451.05,0.09,63.06,63
2022-01-19 14:00:00+08:00,-3.44,374.93,0.1,67.96,63
2022-01-19 15:00:00+08:00,-4.03,238.73,0.1,75.14,63
2022-01-19 16:00:00+08:00,-6.94,71.52,0.1,83.91,63
2022-01-19 17:00:00+08:00,-9.96,0,-999,-999,63
2022-01-19 18:00:00+08:00,-11.08,0,-999,-999,63
2022-01-19 19:00:00+08:00,-12.1,0,-999,-999,63
2022-01-19 20:00:00+08:00,-12.95,0,-999,-999,63
2022-01-19 21:00:00+08:00,-13.31,0,-999,-999,63
2022-01-19 22:00:00+08:00,-13.11,0,-999,-999,63
2022-01-19 23:00:00+08:00,-12.92,0,-999,-999,63
2022-01-20 00:00:00+08:00,-12.8,0,-999,-999,63
2022-01-20 01:00:00+08:00,-12.77,0,-999,-999,63
2022-01-20 02:00:00+08:00,-12.85,0,-999,-999,63
2022-01-20 03:00:00+08:00,-13.01,0,-999,-999,63
2022-01-20 04:00:00+08:00,-13.35,0,-999,-999,63
2022-01-20 05:00:00+08:00,-13.81,0,-999,-999,63
2022-01-20 06:00:00+08:00,-14.18,0,-999,-999,63
2022-01-20 07:00:00+08:00,-14.47,7.35,0.07,89.06,63
2022-01-20 08:00:00+08:00,-12.57,81.13,0.09,81.01,63
2022-01-20 09:00:00+08:00,-10.27,179.83,0.09,72.59,63
2022-01-20 10:00:00+08:00,-8.15,299.13,0.04,66.02,63
2022-01-20 11:00:00+08:00,-6.6,255.73,0.09,61.91,63
2022-01-20 12:00:00+08:00,-5.59,323.14,0.02,60.8,63
2022-01-20 13:00:00+08:00,-5.13,285.72,0.02,62.84,63
2022-01-20 14:00:00+08:00,-5.35,247.9,0.22,67.74,63
2022-01-20 15:00:00+08:00,-6.06,152.04,0.1,74.93,63
2022-01-20 16:00:00+08:00,-7.4,48.8,0.1,83.68,63
2022-01-20 17:00:00+08:00,-9.12,0,-999,-999,63
2022-01-20 18:00:00+08:00,-10.33,0,-999,-999,63
2022-01-20 19:00:00+08:00,-11.62,0,-999,-999,63
2022-01-20 20:00:00+08:00,-12.35,0,-999,-999,63
2022-01-20 21:00:00+08:00,-12.59,0,-999,-999,63
2022-01-20 22:00:00+08:00,-12.7,0,-999,-999,63
2022-01-20 23:00:00+08:00,-12.74,0,-999,-999,63
2022-01-21 00:00:00+08:00,-12.89,0,-999,-999,63
2022-01-21 01:00:00+08:00,-13,0,-999,-999,63
2022-01-21 02:00:00+08:00,-13.06,0,-999,-999,63
2022-01-21 03:00:00+08:00,-13.06,0,-999,-999,63
2022-01-21 04:00:00+08:00,-13.02,0,-999,-999,63
2022-01-21 05:00:00+08:00,-12.93,0,-999,-999,63
2022-01-21 06:00:00+08:00,-12.9,0,-999,-999,63
2022-01-21 07:00:00+08:00,-12.85,7.16,0.06,89.02,63
2022-01-21 08:00:00+08:00,-11.68,26.82,0.09,80.89,63
2022-01-21 09:00:00+08:00,-9.63,69.2,0.09,72.45,63
2022-01-21 10:00:00+08:00,-8.06,97.13,0.09,65.84,63
2022-01-21 11:00:00+08:00,-7.32,188.48,0.09,61.71,63
2022-01-21 12:00:00+08:00,-6.7,180.05,0.09,60.58,63
2022-01-21 13:00:00+08:00,-6.2,154.2,0.09,62.61,63
2022-01-21 14:00:00+08:00,-6.06,85.52,0.09,67.52,63
2022-01-21 15:00:00+08:00,-6.42,69.47,0.09,74.71,63
2022-01-21 16:00:00+08:00,-7.38,33.51,0.09,83.45,63
2022-01-21 17:00:00+08:00,-8.34,0,-999,-999,63
2022-01-21 18:00:00+08:00,-8.74,0,-999,-999,63
2022-01-21 19:00:00+08:00,-9.09,0,-999,-999,63
2022-01-21 20:00:00+08:00,-9.67,0,-999,-999,63
2022-01-21 21:00:00+08:00,-10.1,0,-999,-999,63
2022-01-21 22:00:00+08:00,-10.29,0,-999,-999,63
2022-01-21 23:00:00+08:00,-10.36,0,-999,-999,63
2022-01-22 00:00:00+08:00,-10.43,0,-999,-999,63
2022-01-22 01:00:00+08:00,-10.43,0,-999,-999,63
2022-01-22 02:00:00+08:00,-10.37,0,-999,-999,63
2022-01-22 03:00:00+08:00,-10.31,0,-999,-999,63
2022-01-22 04:00:00+08:00,-10.28,0,-999,-999,63
2022-01-22 05:00:00+08:00,-10.27,0,-999,-999,63
2022-01-22 06:00:00+08:00,-10.32,0,-999,-999,63
2022-01-22 07:00:00+08:00,-10.36,7.16,0.06,88.96,63
2022-01-22 08:00:00+08:00,-9.56,54.27,0.09,80.76,63
2022-01-22 09:00:00+08:00,-7.88,169.17,0.21,72.3,63
2022-01-22 10:00:00+08:00,-6.43,223.13,0.09,65.66,63
2022-01-22 11:00:00+08:00,-5.23,214.19,0.09,61.5,63
2022-01-22 12:00:00+08:00,-4.25,269.72,0.09,60.35,63
2022-01-22 13:00:00+08:00,-3.67,191.15,0.09,62.38,63
2022-01-22 14:00:00+08:00,-3.5,143.52,0.09,67.28,63
2022-01-22 15:00:00+08:00,-3.83,78.38,0.09,74.48,63
2022-01-22 16:00:00+08:00,-5.1,49.91,0.1,83.2,63
2022-01-22 17:00:00+08:00,-6.84,0,-999,-999,63
2022-01-22 18:00:00+08:00,-7.67,0,-999,-999,63
2022-01-22 19:00:00+08:00,-7.83,0,-999,-999,63
2022-01-22 20:00:00+08:00,-7.65,0,-999,-999,63
2022-01-22 21:00:00+08:00,-7.93,0,-999,-999,63
2022-01-22 22:00:00+08:00,-8.93,0,-999,-999,63
2022-01-22 23:00:00+08:00,-10.17,0,-999,-999,63
2022-01-23 00:00:00+08:00,-11.06,0,-999,-999,63
2022-01-23 01:00:00+08:00,-11.59,0,-999,-999,63
2022-01-23 02:00:00+08:00,-11.92,0,-999,-999,63
2022-01-23 03:00:00+08:00,-12.03,0,-999,-999,63
2022-01-23 04:00:00+08:00,-12.04,0,-999,-999,63
2022-01-23 05:00:00+08:00,-12.15,0,-999,-999,63
2022-01-23 06:00:00+08:00,-12.16,0,-999,-999,63
2022-01-23 07:00:00+08:00,-11.97,8.32,0.07,88.91,63
2022-01-23 08:00:00+08:00,-9.72,75.2,0.09,80.62,63
2022-01-23 09:00:00+08:00,-7.1,163.09,0.09,72.13,63
2022-01-23 10:00:00+08:00,-3.99,245.75,0.08,65.48,63
2022-01-23 11:00:00+08:00,-2.07,336.27,0.09,61.29,63
2022-01-23 12:00:00+08:00,-0.96,305.89,0.03,60.12,63
2022-01-23 13:00:00+08:00,-0.35,308.02,0.02,62.13,63
2022-01-23 14:00:00+08:00,-0.3,240.2,0.01,67.05,63
2022-01-23 15:00:00+08:00,-0.99,143.86,0.09,74.26,63
2022-01-23 16:00:00+08:00,-4.02,58.32,0.1,82.95,63
2022-01-23 17:00:00+08:00,-6.92,0,-999,-999,63
2022-01-23 18:00:00+08:00,-7.86,0,-999,-999,63
2022-01-23 19:00:00+08:00,-8.35,0,-999,-999,63
2022-01-23 20:00:00+08:00,-8.56,0,-999,-999,63
2022-01-23 21:00:00+08:00,-8.67,0,-999,-999,63
2022-01-23 22:00:00+08:00,-8.81,0,-999,-999,63
2022-01-23 23:00:00+08:00,-8.97,0,-999,-999,63
2022-01-24 00:00:00+08:00,-9.13,0,-999,-999,63
2022-01-24 01:00:00+08:00,-9.4,0,-999,-999,63
2022-01-24 02:00:00+08:00,-9.66,0,-999,-999,63
2022-01-24 03:00:00+08:00,-9.91,0,-999,-999,63
2022-01-24 04:00:00+08:00,-9.99,0,-999,-999,63
2022-01-24 05:00:00+08:00,-9.85,0,-999,-999,63
2022-01-24 06:00:00+08:00,-9.56,0,-999,-999,63
2022-01-24 07:00:00+08:00,-9.17,5.73,0.05,88.85,63
2022-01-24 08:00:00+08:00,-8.08,93.22,0.09,80.48,63
2022-01-24 09:00:00+08:00,-5.93,199.07,0.09,71.97,63
2022-01-24 10:00:00+08:00,-3.94,292.94,0.09,65.28,63
2022-01-24 11:00:00+08:00,-2.31,358.87,0.09,61.07,63
2022-01-24 12:00:00+08:00,-1,390.38,0.22,59.88,63
2022-01-24 13:00:00+08:00,-0.25,346.89,0.22,61.89,63
2022-01-24 14:00:00+08:00,-0.3,281.48,0.23,66.8,63
2022-01-24 15:00:00+08:00,-1.17,161.97,0.1,74.03,63
2022-01-24 16:00:00+08:00,-3.71,55.79,0.1,82.69,63
2022-01-24 17:00:00+08:00,-5.85,0,-999,-999,63
2022-01-24 18:00:00+08:00,-6.92,0,-999,-999,63
2022-01-24 19:00:00+08:00,-7.61,0,-999,-999,63
2022-01-24 20:00:00+08:00,-7.94,0,-999,-999,63
2022-01-24 21:00:00+08:00,-8.05,0,-999,-999,63
2022-01-24 22:00:00+08:00,-7.96,0,-999,-999,63
2022-01-24 23:00:00+08:00,-8.09,0,-999,-999,63
2022-01-25 00:00:00+08:00,-8.22,0,-999,-999,63
2022-01-25 01:00:00+08:00,-8.24,0,-999,-999,63
2022-01-25 02:00:00+08:00,-8.42,0,-999,-999,63
2022-01-25 03:00:00+08:00,-8.33,0,-999,-999,63
2022-01-25 04:00:00+08:00,-8.43,0,-999,-999,63
2022-01-25 05:00:00+08:00,-9.08,0,-999,-999,63
2022-01-25 06:00:00+08:00,-10.35,0,-999,-999,63
2022-01-25 07:00:00+08:00,-11.11,9.67,0.09,88.79,63
2022-01-25 08:00:00+08:00,-8.2,103.06,0.1,80.34,63
2022-01-25 09:00:00+08:00,-5.38,267.6,0.11,71.8,63
2022-01-25 10:00:00+08:00,-3.29,394.45,0.12,65.08,63
2022-01-25 11:00:00+08:00,-1.74,534.24,0.16,60.84,63
2022-01-25 12:00:00+08:00,-0.8,516.45,0.09,59.63,63
2022-01-25 13:00:00+08:00,-0.39,484.34,0.09,61.64,63
2022-01-25 14:00:00+08:00,-0.63,384.73,0.09,66.56,63
2022-01-25 15:00:00+08:00,-1.67,255.31,0.1,73.8,63
2022-01-25 16:00:00+08:00,-3.9,112.67,0.16,82.42,63
2022-01-25 17:00:00+08:00,-6.97,0,-999,-999,63
2022-01-25 18:00:00+08:00,-8.7,0,-999,-999,63
2022-01-25 19:00:00+08:00,-9.79,0,-999,-999,63
2022-01-25 20:00:00+08:00,-10.74,0,-999,-999,63
2022-01-25 21:00:00+08:00,-11.64,0,-999,-999,63
2022-01-25 22:00:00+08:00,-12.44,0,-999,-999,63
2022-01-25 23:00:00+08:00,-13.02,0,-999,-999,63
2022-01-26 00:00:00+08:00,-13.45,0,-999,-999,63
2022-01-26 01:00:00+08:00,-13.85,0,-999,-999,63
2022-01-26 02:00:00+08:00,-14.29,0,-999,-999,63
2022-01-26 03:00:00+08:00,-14.79,0,-999,-999,63
2022-01-26 04:00:00+08:00,-15.13,0,-999,-999,63
2022-01-26 05:00:00+08:00,-15.35,0,-999,-999,63
2022-01-26 06:00:00+08:00,-15.43,0,-999,-999,63
2022-01-26 07:00:00+08:00,-15.08,9.99,0.09,88.72,63
2022-01-26 08:00:00+08:00,-11.94,114.39,0.1,80.19,63
2022-01-26 09:00:00+08:00,-9.15,256.82,0.12,71.62,63
2022-01-26 10:00:00+08:00,-6.74,390.01,0.12,64.88,63
2022-01-26 11:00:00+08:00,-4.87,460.8,0.12,60.61,63
2022-01-26 12:00:00+08:00,-3.6,458.73,0.09,59.38,63
2022-01-26 13:00:00+08:00,-2.92,434.18,0.08,61.39,63
2022-01-26 14:00:00+08:00,-2.81,391.45,0.08,66.32,63
2022-01-26 15:00:00+08:00,-3.35,255.95,0.1,73.57,63
2022-01-26 16:00:00+08:00,-5.45,103.25,0.11,82.15,63
2022-01-26 17:00:00+08:00,-7.95,0,-999,-999,63
2022-01-26 18:00:00+08:00,-9.13,0,-999,-999,63
2022-01-26 19:00:00+08:00,-10.2,0,-999,-999,63
2022-01-26 20:00:00+08:00,-11.22,0,-999,-999,63
2022-01-26 21:00:00+08:00,-11.87,0,-999,-999,63
2022-01-26 22:00:00+08:00,-12.51,0,-999,-999,63
2022-01-26 23:00:00+08:00,-13.11,0,-999,-999,63
2022-01-27 00:00:00+08:00,-13.77,0,-999,-999,63
2022-01-27 01:00:00+08:00,-14.35,0,-999,-999,63
2022-01-27 02:00:00+08:00,-14.83,0,-999,-999,63
2022-01-27 03:00:00+08:00,-15.29,0,-999,-999,63
2022-01-27 04:00:00+08:00,-15.72,0,-999,-999,63
2022-01-27 05:00:00+08:00,-16.09,0,-999,-999,63
2022-01-27 06:00:00+08:00,-16.42,0,-999,-999,63
2022-01-27 07:00:00+08:00,-16.24,15.54,0.1,88.65,63
2022-01-27 08:00:00+08:00,-13.57,159.05,0.15,80.03,63
2022-01-27 09:00:00+08:00,-10.38,334.41,0.16,71.43,63
2022-01-27 10:00:00+08:00,-7.27,467.84,0.16,64.66,63
2022-01-27 11:00:00+08:00,-4.89,551.88,0.14,60.37,63
2022-01-27 12:00:00+08:00,-3.49,573.85,0.14,59.12,63
2022-01-27 13:00:00+08:00,-2.68,524.93,0.09,61.12,63
2022-01-27 14:00:00+08:00,-2.56,439.59,0.13,66.07,63
2022-01-27 15:00:00+08:00,-3.28,295.12,0.14,73.33,63
2022-01-27 16:00:00+08:00,-5.95,121.88,0.13,81.88,63
2022-01-27 17:00:00+08:00,-9.88,0,-999,-999,63
2022-01-27 18:00:00+08:00,-11.1,0,-999,-999,63
2022-01-27 19:00:00+08:00,-11.99,0,-999,-999,63
2022-01-27 20:00:00+08:00,-12.77,0,-999,-999,63
2022-01-27 21:00:00+08:00,-13.61,0,-999,-999,63
2022-01-27 22:00:00+08:00,-14.51,0,-999,-999,63
2022-01-27 23:00:00+08:00,-15.26,0,-999,-999,63
2022-01-28 00:00:00+08:00,-15.87,0,-999,-999,63
2022-01-28 01:00:00+08:00,-16.39,0,-999,-999,63
2022-01-28 02:00:00+08:00,-16.82,0,-999,-999,63
2022-01-28 03:00:00+08:00,-17.2,0,-999,-999,63
2022-01-28 04:00:00+08:00,-17.54,0,-999,-999,63
2022-01-28 05:00:00+08:00,-17.82,0,-999,-999,63
2022-01-28 06:00:00+08:00,-18.05,0,-999,-999,63
2022-01-28 07:00:00+08:00,-17.6,17.34,0.1,88.57,63
2022-01-28 08:00:00+08:00,-14.1,166.88,0.13,79.87,63
2022-01-28 09:00:00+08:00,-10.59,341.31,0.15,71.24,63
2022-01-28 10:00:00+08:00,-7.02,478.76,0.13,64.44,63
2022-01-28 11:00:00+08:00,-4.07,556.35,0.14,60.12,63
2022-01-28 12:00:00+08:00,-2.18,576.15,0.09,58.87,63
2022-01-28 13:00:00+08:00,-1.15,533.96,0.09,60.87,63
2022-01-28 14:00:00+08:00,-0.86,422.66,0.09,65.81,63
2022-01-28 15:00:00+08:00,-1.46,279.24,0.1,73.09,63
2022-01-28 16:00:00+08:00,-4.79,115.62,0.11,81.59,63
2022-01-28 17:00:00+08:00,-8.77,0,-999,-999,63
2022-01-28 18:00:00+08:00,-10.24,0,-999,-999,63
2022-01-28 19:00:00+08:00,-11.43,0,-999,-999,63
2022-01-28 20:00:00+08:00,-12.48,0,-999,-999,63
2022-01-28 21:00:00+08:00,-13.4,0,-999,-999,63
2022-01-28 22:00:00+08:00,-14.23,0,-999,-999,63
2022-01-28 23:00:00+08:00,-14.97,0,-999,-999,63
2022-01-29 00:00:00+08:00,-15.6,0,-999,-999,63
2022-01-29 01:00:00+08:00,-16.13,0,-999,-999,63
2022-01-29 02:00:00+08:00,-16.58,0,-999,-999,63
2022-01-29 03:00:00+08:00,-16.89,0,-999,-999,63
2022-01-29 04:00:00+08:00,-17.17,0,-999,-999,63
2022-01-29 05:00:00+08:00,-17.44,0,-999,-999,63
2022-01-29 06:00:00+08:00,-17.65,0,-999,-999,63
2022-01-29 07:00:00+08:00,-17.2,18.32,0.1,88.49,63
2022-01-29 08:00:00+08:00,-13.95,169.91,0.14,79.7,63
2022-01-29 09:00:00+08:00,-10.2,335.25,0.08,71.05,63
2022-01-29 10:00:00+08:00,-6.08,478.85,0.13,64.21,63
2022-01-29 11:00:00+08:00,-2.67,562.39,0.1,59.88,63
2022-01-29 12:00:00+08:00,-1.01,556.64,0.08,58.6,63
2022-01-29 13:00:00+08:00,-0.14,506.86,0.08,60.59,63
2022-01-29 14:00:00+08:00,0.12,446.05,0.13,65.55,63
2022-01-29 15:00:00+08:00,-0.37,300.95,0.14,72.85,63
2022-01-29 16:00:00+08:00,-2.51,130.09,0.15,81.29,63
2022-01-29 17:00:00+08:00,-4.63,0,-999,-999,63
2022-01-29 18:00:00+08:00,-5.34,0,-999,-999,63
2022-01-29 19:00:00+08:00,-6,0,-999,-999,63
2022-01-29 20:00:00+08:00,-6.78,0,-999,-999,63
2022-01-29 21:00:00+08:00,-7.52,0,-999,-999,63
2022-01-29 22:00:00+08:00,-8.05,0,-999,-999,63
2022-01-29 23:00:00+08:00,-8.53,0,-999,-999,63
2022-01-30 00:00:00+08:00,-9.23,0,-999,-999,63
2022-01-30 01:00:00+08:00,-10.35,0,-999,-999,63
2022-01-30 02:00:00+08:00,-11.5,0,-999,-999,63
2022-01-30 03:00:00+08:00,-12.65,0,-999,-999,63
2022-01-30 04:00:00+08:00,-13.78,0,-999,-999,63
2022-01-30 05:00:00+08:00,-14.43,0,-999,-999,63
2022-01-30 06:00:00+08:00,-14.67,0,-999,-999,63
2022-01-30 07:00:00+08:00,-14.45,15.56,0.09,88.4,63
2022-01-30 08:00:00+08:00,-11.33,140.84,0.1,79.52,63
2022-01-30 09:00:00+08:00,-7.83,281.69,0.02,70.84,63
2022-01-30 10:00:00+08:00,-4.24,377.86,0.02,63.98,63
2022-01-30 11:00:00+08:00,-1.32,483.92,0.02,59.62,63
2022-01-30 12:00:00+08:00,-0.06,420.79,0.02,58.33,63
2022-01-30 13:00:00+08:00,0.48,436.38,0.22,60.33,63
2022-01-30 14:00:00+08:00,0.3,323.7,0.23,65.3,63
2022-01-30 15:00:00+08:00,-0.71,170.09,0.09,72.6,63
2022-01-30 16:00:00+08:00,-3.03,56.13,0.1,81.59,63
2022-01-30 17:00:00+08:00,-5.39,6.38,0.05,89.41,63
2022-01-30 18:00:00+08:00,-6.33,0,-999,-999,63
2022-01-30 19:00:00+08:00,-6.76,0,-999,-999,63
2022-01-30 20:00:00+08:00,-6.77,0,-999,-999,63
2022-01-30 21:00:00+08:00,-6.76,0,-999,-999,63
2022-01-30 22:00:00+08:00,-6.78,0,-999,-999,63
2022-01-30 23:00:00+08:00,-6.96,0,-999,-999,63
2022-01-31 00:00:00+08:00,-7.16,0,-999,-999,63
2022-01-31 01:00:00+08:00,-7.42,0,-999,-999,63
2022-01-31 02:00:00+08:00,-7.68,0,-999,-999,63
2022-01-31 03:00:00+08:00,-8.12,0,-999,-999,63
2022-01-31 04:00:00+08:00,-9.36,0,-999,-999,63
2022-01-31 05:00:00+08:00,-11.05,0,-999,-999,63
2022-01-31 06:00:00+08:00,-11.57,0,-999,-999,63
2022-01-31 07:00:00+08:00,-11.63,14.84,0.09,88.3,63
2022-01-31 08:00:00+08:00,-9.71,131.89,0.1,79.34,63
2022-01-31 09:00:00+08:00,-7.82,278.77,0.05,70.63,63
2022-01-31 10:00:00+08:00,-6.27,352.95,0.07,63.74,63
2022-01-31 11:00:00+08:00,-5.29,479.48,0.07,59.35,63
2022-01-31 12:00:00+08:00,-4.88,471.14,0.05,58.05,63
2022-01-31 13:00:00+08:00,-4.81,388.04,0.06,60.05,63
2022-01-31 14:00:00+08:00,-5.07,326.3,0.05,65.03,63
2022-01-31 15:00:00+08:00,-5.63,232.52,0.05,72.36,63
2022-01-31 16:00:00+08:00,-6.93,109.41,0.11,81.37,63
2022-01-31 17:00:00+08:00,-9.32,8.45,0.07,89.33,63
2022-01-31 18:00:00+08:00,-10.09,0,-999,-999,63
2022-01-31 19:00:00+08:00,-10.82,0,-999,-999,63
2022-01-31 20:00:00+08:00,-11.86,0,-999,-999,63
2022-01-31 21:00:00+08:00,-12.74,0,-999,-999,63
2022-01-31 22:00:00+08:00,-13.36,0,-999,-999,63
2022-01-31 23:00:00+08:00,-13.9,0,-999,-999,63
2022-02-01 00:00:00+08:00,-14.42,0,-999,-999,63
2022-02-01 01:00:00+08:00,-14.93,0,-999,-999,63
2022-02-01 02:00:00+08:00,-15.4,0,-999,-999,63
2022-02-01 03:00:00+08:00,-15.81,0,-999,-999,63
2022-02-01 04:00:00+08:00,-16.2,0,-999,-999,63
2022-02-01 05:00:00+08:00,-16.56,0,-999,-999,63
2022-02-01 06:00:00+08:00,-16.81,0,-999,-999,63
2022-02-01 07:00:00+08:00,-16.42,21.09,0.1,88.21,63
2022-02-01 08:00:00+08:00,-13.24,180.19,0.13,79.15,63
2022-02-01 09:00:00+08:00,-10.51,353.32,0.13,70.41,63
2022-02-01 10:00:00+08:00,-7.94,494.27,0.14,63.5,63
2022-02-01 11:00:00+08:00,-5.8,582.38,0.14,59.09,63
2022-02-01 12:00:00+08:00,-4.39,600.58,0.12,57.77,63
2022-02-01 13:00:00+08:00,-3.63,566.12,0.15,59.77,63
2022-02-01 14:00:00+08:00,-3.48,465.93,0.14,64.76,63
2022-02-01 15:00:00+08:00,-4.05,323.2,0.15,72.11,63
2022-02-01 16:00:00+08:00,-6.29,138.34,0.16,81.14,63
2022-02-01 17:00:00+08:00,-10.34,9.99,0.11,89.25,63
2022-02-01 18:00:00+08:00,-11.47,0,-999,-999,63
2022-02-01 19:00:00+08:00,-12.45,0,-999,-999,63
2022-02-01 20:00:00+08:00,-13.35,0,-999,-999,63
2022-02-01 21:00:00+08:00,-14.13,0,-999,-999,63
2022-02-01 22:00:00+08:00,-14.81,0,-999,-999,63
2022-02-01 23:00:00+08:00,-15.39,0,-999,-999,63
2022-02-02 00:00:00+08:00,-15.98,0,-999,-999,63
2022-02-02 01:00:00+08:00,-16.54,0,-999,-999,63
2022-02-02 02:00:00+08:00,-17.09,0,-999,-999,63
2022-02-02 03:00:00+08:00,-17.62,0,-999,-999,63
2022-02-02 04:00:00+08:00,-18.01,0,-999,-999,63
2022-02-02 05:00:00+08:00,-18.27,0,-999,-999,63
2022-02-02 06:00:00+08:00,-18.44,0,-999,-999,63
2022-02-02 07:00:00+08:00,-17.77,23.11,0.12,88.1,63
2022-02-02 08:00:00+08:00,-13.78,184.72,0.12,78.95,63
2022-02-02 09:00:00+08:00,-10.52,357.3,0.12,70.2,63
2022-02-02 10:00:00+08:00,-7.6,499.27,0.12,63.25,63
2022-02-02 11:00:00+08:00,-5.39,581.15,0.12,58.81,63
2022-02-02 12:00:00+08:00,-3.92,589.12,0.11,57.48,63
2022-02-02 13:00:00+08:00,-2.96,535.62,0.12,59.48,63
2022-02-02 14:00:00+08:00,-2.56,475.62,0.14,64.49,63
2022-02-02 15:00:00+08:00,-2.92,328.95,0.15,71.86,63
2022-02-02 16:00:00+08:00,-5.38,144.38,0.16,80.91,63
2022-02-02 17:00:00+08:00,-8.85,10.55,0.12,89.16,63
2022-02-02 18:00:00+08:00,-10.41,0,-999,-999,63
2022-02-02 19:00:00+08:00,-11.67,0,-999,-999,63
2022-02-02 20:00:00+08:00,-12.67,0,-999,-999,63
2022-02-02 21:00:00+08:00,-13.49,0,-999,-999,63
2022-02-02 22:00:00+08:00,-14.1,0,-999,-999,63
2022-02-02 23:00:00+08:00,-14.91,0,-999,-999,63
2022-02-03 00:00:00+08:00,-15.63,0,-999,-999,63
2022-02-03 01:00:00+08:00,-16.2,0,-999,-999,63
2022-02-03 02:00:00+08:00,-16.74,0,-999,-999,63
2022-02-03 03:00:00+08:00,-17.24,0,-999,-999,63
2022-02-03 04:00:00+08:00,-17.66,0,-999,-999,63
2022-02-03 05:00:00+08:00,-17.95,0,-999,-999,63
2022-02-03 06:00:00+08:00,-18.13,0,-999,-999,63
2022-02-03 07:00:00+08:00,-17.34,23.93,0.12,87.99,63
2022-02-03 08:00:00+08:00,-13.42,186.66,0.12,78.75,63
2022-02-03 09:00:00+08:00,-10.52,355.99,0.11,69.97,63
2022-02-03 10:00:00+08:00,-7.83,486.54,0.1,63,63
2022-02-03 11:00:00+08:00,-6,589.82,0.15,58.53,63
2022-02-03 12:00:00+08:00,-4.95,614.07,0.11,57.2,63
2022-02-03 13:00:00+08:00,-4.44,554.73,0.1,59.2,63
2022-02-03 14:00:00+08:00,-4.53,472.23,0.1,64.22,63
2022-02-03 15:00:00+08:00,-5.35,313.88,0.11,71.6,63
2022-02-03 16:00:00+08:00,-7.25,144.11,0.13,80.67,63
2022-02-03 17:00:00+08:00,-11,11.37,0.12,89.07,63
2022-02-03 18:00:00+08:00,-12.55,0,-999,-999,63
2022-02-03 19:00:00+08:00,-13.58,0,-999,-999,63
2022-02-03 20:00:00+08:00,-14.38,0,-999,-999,63
2022-02-03 21:00:00+08:00,-14.88,0,-999,-999,63
2022-02-03 22:00:00+08:00,-15.46,0,-999,-999,63
2022-02-03 23:00:00+08:00,-16.13,0,-999,-999,63
2022-02-04 00:00:00+08:00,-16.77,0,-999,-999,63
2022-02-04 01:00:00+08:00,-17.35,0,-999,-999,63
2022-02-04 02:00:00+08:00,-17.88,0,-999,-999,63
2022-02-04 03:00:00+08:00,-18.27,0,-999,-999,63
2022-02-04 04:00:00+08:00,-18.62,0,-999,-999,63
2022-02-04 05:00:00+08:00,-18.88,0,-999,-999,63
2022-02-04 06:00:00+08:00,-19.1,0,-999,-999,63
2022-02-04 07:00:00+08:00,-18.3,27.24,0.13,87.88,63
2022-02-04 08:00:00+08:00,-14.79,195.84,0.12,78.55,63
2022-02-04 09:00:00+08:00,-12.31,370.79,0.11,69.74,63
2022-02-04 10:00:00+08:00,-10.07,516.51,0.14,62.73,63
2022-02-04 11:00:00+08:00,-8.35,587.52,0.11,58.25,63
2022-02-04 12:00:00+08:00,-7.24,625.66,0.14,56.9,63
2022-02-04 13:00:00+08:00,-6.73,575.01,0.11,58.9,63
2022-02-04 14:00:00+08:00,-6.86,489.19,0.14,63.94,63
2022-02-04 15:00:00+08:00,-7.61,342.95,0.15,71.35,63
2022-02-04 16:00:00+08:00,-9.15,156.86,0.16,80.44,63
2022-02-04 17:00:00+08:00,-11.49,12.95,0.12,88.98,63
2022-02-04 18:00:00+08:00,-12.56,0,-999,-999,63
